START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,YEAR,MONTH,MONTH_NAME,DAY,DAYNAME,DAYOFWEEK,HOUR,DISTANCE_KM
2016-07-16 14:14:00,2016-07-16 14:30:00,Personal,Newland,Newland,3.8,OTHER,2016,7,July,16,Saturday,5,14,6.114199999999999
2016-07-16 15:29:00,2016-07-16 16:57:00,Personal,Newland,Boone,41.9,OTHER,2016,7,July,16,Saturday,5,15,67.41709999999999
2016-07-16 19:42:00,2016-07-16 20:35:00,Personal,Boone,Banner Elk,23.8,OTHER,2016,7,July,16,Saturday,5,19,38.294200000000004
2016-07-16 21:45:00,2016-07-16 22:18:00,Personal,Banner Elk,Banner Elk,13.0,OTHER,2016,7,July,16,Saturday,5,21,20.917
2016-07-16 22:50:00,2016-07-16 23:03:00,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,2016,7,July,16,Saturday,5,22,7.0796
2016-07-17 11:23:00,2016-07-17 11:50:00,Personal,Banner Elk,Boone,15.1,Charity ($),2016,7,July,17,Sunday,6,11,24.2959
2016-07-17 12:20:00,2016-07-17 15:25:00,Personal,Boone,Cary,180.2,Commute,2016,7,July,17,Sunday,6,12,289.9418
2016-07-18 10:37:00,2016-07-18 10:49:00,Personal,Cary,Morrisville,4.1,Moving,2016,7,July,18,Monday,0,10,6.5969
2016-07-18 10:54:00,2016-07-18 11:15:00,Personal,Morrisville,Cary,6.1,Moving,2016,7,July,18,Monday,0,10,9.8149
2016-07-18 11:25:00,2016-07-18 11:36:00,Personal,Northwoods,Preston,3.3,Moving,2016,7,July,18,Monday,0,11,5.309699999999999
2016-07-18 11:40:00,2016-07-18 11:56:00,Personal,Preston,Whitebridge,4.7,Moving,2016,7,July,18,Monday,0,11,7.5623000000000005
2016-07-18 17:12:00,2016-07-18 17:33:00,Business,Cary,Apex,7.2,Meeting,2016,7,July,18,Monday,0,17,11.5848
2016-07-18 18:32:00,2016-07-18 18:47:00,Business,Apex,Cary,5.5,Meal/Entertain,2016,7,July,18,Monday,0,18,8.849499999999999
2016-07-18 19:07:00,2016-07-18 19:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,2016,7,July,18,Monday,0,19,5.309699999999999
2016-07-18 20:28:00,2016-07-18 20:32:00,Business,Hazelwood,Weston,0.9,Errand/Supplies,2016,7,July,18,Monday,0,20,1.4481
2016-07-18 21:11:00,2016-07-18 21:19:00,Business,Morrisville,Cary,3.8,Meal/Entertain,2016,7,July,18,Monday,0,21,6.114199999999999
2016-07-19 10:35:00,2016-07-19 10:51:00,Business,Whitebridge,Stonewater,6.4,Customer Visit,2016,7,July,19,Tuesday,1,10,10.297600000000001
2016-07-19 10:56:00,2016-07-19 11:11:00,Business,Stonewater,Lexington Park at Amberly,3.0,Meeting,2016,7,July,19,Tuesday,1,10,4.827
2016-07-19 11:30:00,2016-07-19 12:00:00,Business,Lexington Park at Amberly,Whitebridge,8.7,Meal/Entertain,2016,7,July,19,Tuesday,1,11,13.998299999999999
2016-07-19 17:14:00,2016-07-19 17:24:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,2016,7,July,19,Tuesday,1,17,6.2751
2016-07-19 17:50:00,2016-07-19 18:08:00,Personal,Chessington,Whitebridge,4.8,OTHER,2016,7,July,19,Tuesday,1,17,7.723199999999999
2016-07-20 17:12:00,2016-07-20 17:24:00,Personal,Whitebridge,Edgehill Farms,2.8,OTHER,2016,7,July,20,Wednesday,2,17,4.505199999999999
2016-07-20 17:50:00,2016-07-20 17:57:00,Personal,Edgehill Farms,Preston,1.4,OTHER,2016,7,July,20,Wednesday,2,17,2.2525999999999997
2016-07-20 18:16:00,2016-07-20 18:20:00,Personal,Preston,Whitebridge,1.4,OTHER,2016,7,July,20,Wednesday,2,18,2.2525999999999997
2016-07-21 17:17:00,2016-07-21 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,OTHER,2016,7,July,21,Thursday,3,17,4.3443000000000005
2016-07-21 17:42:00,2016-07-21 17:51:00,Business,Edgehill Farms,Burtrose,2.3,OTHER,2016,7,July,21,Thursday,3,17,3.7007
2016-07-21 18:27:00,2016-07-21 18:42:00,Business,Cary,Morrisville,3.7,OTHER,2016,7,July,21,Thursday,3,18,5.9533000000000005
2016-07-21 19:30:00,2016-07-21 19:39:00,Business,Morrisville,Cary,2.9,OTHER,2016,7,July,21,Thursday,3,19,4.6661
2016-07-22 10:42:00,2016-07-22 10:53:00,Business,Cary,Morrisville,3.8,OTHER,2016,7,July,22,Friday,4,10,6.114199999999999
2016-07-22 11:11:00,2016-07-22 11:25:00,Business,Morrisville,Cary,5.1,OTHER,2016,7,July,22,Friday,4,11,8.2059
2016-07-22 11:37:00,2016-07-22 12:00:00,Business,Hazelwood,Lexington Park at Amberly,9.1,OTHER,2016,7,July,22,Friday,4,11,14.6419
2016-07-22 12:14:00,2016-07-22 12:31:00,Business,Cary,Durham,8.0,OTHER,2016,7,July,22,Friday,4,12,12.872
2016-07-22 13:21:00,2016-07-22 13:42:00,Business,Durham,Cary,9.9,Meeting,2016,7,July,22,Friday,4,13,15.9291
2016-07-22 14:27:00,2016-07-22 14:43:00,Business,Cary,Morrisville,6.1,Meal/Entertain,2016,7,July,22,Friday,4,14,9.8149
2016-07-22 15:49:00,2016-07-22 16:22:00,Business,Morrisville,Cary,12.2,OTHER,2016,7,July,22,Friday,4,15,19.6298
2016-07-22 18:33:00,2016-07-22 18:51:00,Business,Wayne Ridge,Whitebridge,8.0,OTHER,2016,7,July,22,Friday,4,18,12.872
2016-07-23 14:27:00,2016-07-23 14:44:00,Business,Cary,Morrisville,4.0,OTHER,2016,7,July,23,Saturday,5,14,6.436
2016-07-23 14:48:00,2016-07-23 15:12:00,Business,Morrisville,Cary,9.5,OTHER,2016,7,July,23,Saturday,5,14,15.285499999999999
2016-07-23 15:15:00,2016-07-23 15:27:00,Business,Cary,Morrisville,3.0,OTHER,2016,7,July,23,Saturday,5,15,4.827
2016-07-23 15:50:00,2016-07-23 16:10:00,Business,Morrisville,Cary,6.3,OTHER,2016,7,July,23,Saturday,5,15,10.1367
2016-07-23 20:17:00,2016-07-23 20:33:00,Business,Cary,Durham,10.4,Meeting,2016,7,July,23,Saturday,5,20,16.7336
2016-07-23 23:18:00,2016-07-23 23:43:00,Business,Durham,Cary,9.9,Meeting,2016,7,July,23,Saturday,5,23,15.9291
2016-07-25 10:35:00,2016-07-25 10:41:00,Business,Whitebridge,Parkway,1.5,OTHER,2016,7,July,25,Monday,0,10,2.4135
2016-07-25 10:47:00,2016-07-25 10:58:00,Business,Cary,Morrisville,4.9,OTHER,2016,7,July,25,Monday,0,10,7.8841
2016-07-25 11:04:00,2016-07-25 11:33:00,Business,Morrisville,Cary,7.9,OTHER,2016,7,July,25,Monday,0,11,12.7111
2016-07-25 11:37:00,2016-07-25 11:44:00,Business,Parkway,Whitebridge,1.7,OTHER,2016,7,July,25,Monday,0,11,2.7353
2016-07-26 15:43:00,2016-07-26 15:49:00,Business,Whitebridge,Westpark Place,2.2,OTHER,2016,7,July,26,Tuesday,1,15,3.5398
2016-07-26 17:14:00,2016-07-26 17:24:00,Business,Westpark Place,Whitebridge,2.1,OTHER,2016,7,July,26,Tuesday,1,17,3.3789000000000002
2016-07-26 20:52:00,2016-07-26 21:00:00,Business,Cary,Morrisville,2.5,Meal/Entertain,2016,7,July,26,Tuesday,1,20,4.0225
2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,Cary,2.5,Meal/Entertain,2016,7,July,26,Tuesday,1,22,4.0225
2016-07-27 19:08:00,2016-07-27 19:20:00,Business,Cary,Morrisville,2.8,OTHER,2016,7,July,27,Wednesday,2,19,4.505199999999999
2016-07-27 21:34:00,2016-07-27 21:57:00,Business,Morrisville,Raleigh,14.7,OTHER,2016,7,July,27,Wednesday,2,21,23.6523
2016-07-27 22:00:00,2016-07-27 22:26:00,Business,Raleigh,Morrisville,14.6,OTHER,2016,7,July,27,Wednesday,2,22,23.4914
2016-07-28 00:04:00,2016-07-28 00:09:00,Business,Morrisville,Cary,2.3,OTHER,2016,7,July,28,Thursday,3,0,3.7007
2016-07-29 15:45:00,2016-07-29 15:47:00,Business,Whitebridge,Westpark Place,2.2,OTHER,2016,7,July,29,Friday,4,15,3.5398
2016-07-29 17:27:00,2016-07-29 17:45:00,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,2016,7,July,29,Friday,4,17,3.5398
2016-07-30 17:02:00,2016-07-30 17:27:00,Business,Cary,Durham,14.0,OTHER,2016,7,July,30,Saturday,5,17,22.526
2016-07-30 21:16:00,2016-07-30 21:41:00,Business,Durham,Cary,13.3,OTHER,2016,7,July,30,Saturday,5,21,21.3997
2016-07-31 17:30:00,2016-07-31 17:37:00,Business,Westpark Place,Whitebridge,1.8,OTHER,2016,7,July,31,Sunday,6,17,2.8962
2016-08-01 12:47:00,2016-08-01 13:04:00,Business,Whitebridge,Arlington Park at Amberly,6.2,OTHER,2016,8,August,1,Monday,0,12,9.9758
2016-08-01 13:08:00,2016-08-01 13:19:00,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,OTHER,2016,8,August,1,Monday,0,13,2.0917
2016-08-01 13:28:00,2016-08-01 13:46:00,Business,Lexington Park at Amberly,Westpark Place,1.9,OTHER,2016,8,August,1,Monday,0,13,3.0570999999999997
2016-08-01 13:52:00,2016-08-01 14:14:00,Business,Cary,Apex,6.9,OTHER,2016,8,August,1,Monday,0,13,11.1021
2016-08-01 15:40:00,2016-08-01 15:47:00,Business,Apex,Cary,4.6,OTHER,2016,8,August,1,Monday,0,15,7.4014
2016-08-01 16:18:00,2016-08-01 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,OTHER,2016,8,August,1,Monday,0,16,4.505199999999999
2016-08-01 16:29:00,2016-08-01 16:59:00,Business,Cary,Morrisville,9.1,OTHER,2016,8,August,1,Monday,0,16,14.6419
2016-08-01 17:23:00,2016-08-01 17:55:00,Business,Morrisville,Cary,8.1,OTHER,2016,8,August,1,Monday,0,17,13.0329
2016-08-02 08:11:00,2016-08-02 08:32:00,Business,Cary,Morrisville,8.4,Meeting,2016,8,August,2,Tuesday,1,8,13.515600000000001
2016-08-02 11:51:00,2016-08-02 12:15:00,Business,Arlington,Washington,4.9,OTHER,2016,8,August,2,Tuesday,1,11,7.8841
2016-08-02 19:15:00,2016-08-02 19:23:00,Business,Kalorama Triangle,K Street,1.0,OTHER,2016,8,August,2,Tuesday,1,19,1.609
2016-08-02 21:23:00,2016-08-02 21:29:00,Business,K Street,Kalorama Triangle,1.0,OTHER,2016,8,August,2,Tuesday,1,21,1.609
2016-08-03 12:46:00,2016-08-03 13:00:00,Business,West End,Northwest Rectangle,2.0,OTHER,2016,8,August,3,Wednesday,2,12,3.218
2016-08-03 14:59:00,2016-08-03 15:03:00,Business,K Street,Kalorama Triangle,1.1,OTHER,2016,8,August,3,Wednesday,2,14,1.7699
2016-08-03 16:00:00,2016-08-03 16:04:00,Business,Kalorama Triangle,Downtown,1.5,OTHER,2016,8,August,3,Wednesday,2,16,2.4135
2016-08-05 17:23:00,2016-08-05 17:30:00,Business,Connecticut Avenue,Kalorama Triangle,1.3,OTHER,2016,8,August,5,Friday,4,17,2.0917
2016-08-05 18:17:00,2016-08-05 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,OTHER,2016,8,August,5,Friday,4,18,2.8962
2016-08-05 19:17:00,2016-08-05 19:27:00,Business,Columbia Heights,Kalorama Triangle,1.5,OTHER,2016,8,August,5,Friday,4,19,2.4135
2016-08-06 06:40:00,2016-08-06 06:58:00,Business,Washington,Arlington,6.6,OTHER,2016,8,August,6,Saturday,5,6,10.619399999999999
2016-08-06 09:31:00,2016-08-06 09:53:00,Business,Morrisville,Cary,8.0,OTHER,2016,8,August,6,Saturday,5,9,12.872
2016-08-07 17:14:00,2016-08-07 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,OTHER,2016,8,August,7,Sunday,6,17,4.3443000000000005
2016-08-07 17:28:00,2016-08-07 17:43:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,2016,8,August,7,Sunday,6,17,4.3443000000000005
2016-08-07 18:17:00,2016-08-07 18:23:00,Business,Cary,Morrisville,2.5,OTHER,2016,8,August,7,Sunday,6,18,4.0225
2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,2016,8,August,7,Sunday,6,20,4.0225
2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,OTHER,2016,8,August,8,Monday,0,16,8.3668
2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,OTHER,2016,8,August,8,Monday,0,16,6.436
2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,2016,8,August,8,Monday,0,17,4.3443000000000005
2016-08-08 21:50:00,2016-08-08 22:15:00,Business,Cary,Morrisville,4.8,OTHER,2016,8,August,8,Monday,0,21,7.723199999999999
2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,2016,8,August,8,Monday,0,23,5.1488000000000005
2016-08-09 14:20:00,2016-08-09 14:38:00,Business,Whitebridge,Waverly Place,6.9,OTHER,2016,8,August,9,Tuesday,1,14,11.1021
2016-08-09 15:15:00,2016-08-09 15:36:00,Business,Cary,Raleigh,14.9,OTHER,2016,8,August,9,Tuesday,1,15,23.9741
2016-08-09 16:04:00,2016-08-09 16:37:00,Business,Raleigh,Cary,17.4,OTHER,2016,8,August,9,Tuesday,1,16,27.996599999999997
2016-08-10 16:56:00,2016-08-10 17:24:00,Business,Cary,Durham,12.9,OTHER,2016,8,August,10,Wednesday,2,16,20.7561
2016-08-10 17:53:00,2016-08-10 18:28:00,Business,Durham,Apex,15.3,OTHER,2016,8,August,10,Wednesday,2,17,24.6177
2016-08-10 18:49:00,2016-08-10 18:50:00,Business,Apex,Apex,1.0,OTHER,2016,8,August,10,Wednesday,2,18,1.609
2016-08-10 19:47:00,2016-08-10 20:02:00,Business,Apex,Cary,6.0,OTHER,2016,8,August,10,Wednesday,2,19,9.654
2016-08-11 12:53:00,2016-08-11 13:00:00,Business,Whitebridge,Heritage Pines,2.2,OTHER,2016,8,August,11,Thursday,3,12,3.5398
2016-08-11 13:14:00,2016-08-11 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,OTHER,2016,8,August,11,Thursday,3,13,7.0796
2016-08-11 13:32:00,2016-08-11 13:42:00,Business,Edgehill Farms,Whitebridge,2.8,OTHER,2016,8,August,11,Thursday,3,13,4.505199999999999
2016-08-11 18:37:00,2016-08-11 19:29:00,Business,Cary,Wake Forest,31.7,OTHER,2016,8,August,11,Thursday,3,18,51.0053
2016-08-11 20:59:00,2016-08-11 21:44:00,Business,Wake Forest,Cary,31.9,OTHER,2016,8,August,11,Thursday,3,20,51.327099999999994
2016-08-12 18:49:00,2016-08-12 18:52:00,Business,Whitebridge,Westpark Place,1.9,OTHER,2016,8,August,12,Friday,4,18,3.0570999999999997
2016-08-12 18:56:00,2016-08-12 19:05:00,Business,Westpark Place,Whitebridge,1.8,OTHER,2016,8,August,12,Friday,4,18,2.8962
2016-08-13 15:35:00,2016-08-13 15:58:00,Business,Cary,Morrisville,8.4,Meeting,2016,8,August,13,Saturday,5,15,13.515600000000001
2016-08-15 09:05:00,2016-08-15 09:52:00,Business,R?walpindi,Unknown Location,15.6,OTHER,2016,8,August,15,Monday,0,9,25.1004
2016-08-15 15:20:00,2016-08-15 15:47:00,Business,Unknown Location,Unknown Location,14.1,OTHER,2016,8,August,15,Monday,0,15,22.686899999999998
2016-08-15 16:52:00,2016-08-15 17:30:00,Business,Unknown Location,Unknown Location,15.7,OTHER,2016,8,August,15,Monday,0,16,25.2613
2016-08-15 19:08:00,2016-08-15 20:30:00,Business,Unknown Location,Unknown Location,25.9,Temporary Site,2016,8,August,15,Monday,0,19,41.6731
2016-08-16 07:58:00,2016-08-16 08:11:00,Business,Unknown Location,Unknown Location,7.9,OTHER,2016,8,August,16,Tuesday,1,7,12.7111
2016-08-16 08:16:00,2016-08-16 08:23:00,Business,Unknown Location,Unknown Location,2.7,OTHER,2016,8,August,16,Tuesday,1,8,4.3443000000000005
2016-08-16 08:46:00,2016-08-16 08:53:00,Business,Unknown Location,Unknown Location,5.5,OTHER,2016,8,August,16,Tuesday,1,8,8.849499999999999
2016-08-16 10:06:00,2016-08-16 10:27:00,Business,Unknown Location,Islamabad,5.7,OTHER,2016,8,August,16,Tuesday,1,10,9.1713
2016-08-16 10:31:00,2016-08-16 10:38:00,Business,Islamabad,Islamabad,1.2,OTHER,2016,8,August,16,Tuesday,1,10,1.9307999999999998
2016-08-16 11:47:00,2016-08-16 12:03:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,2016,8,August,16,Tuesday,1,11,9.1713
2016-08-16 15:13:00,2016-08-16 15:36:00,Business,Unknown Location,Unknown Location,16.2,OTHER,2016,8,August,16,Tuesday,1,15,26.0658
2016-08-17 10:17:00,2016-08-17 10:41:00,Business,Unknown Location,Unknown Location,2.6,OTHER,2016,8,August,17,Wednesday,2,10,4.1834
2016-08-17 10:57:00,2016-08-17 11:20:00,Business,Unknown Location,Unknown Location,12.1,OTHER,2016,8,August,17,Wednesday,2,10,19.468899999999998
2016-08-17 14:45:00,2016-08-17 14:50:00,Business,Unknown Location,R?walpindi,1.4,OTHER,2016,8,August,17,Wednesday,2,14,2.2525999999999997
2016-08-17 15:32:00,2016-08-17 15:47:00,Business,R?walpindi,Islamabad,6.4,OTHER,2016,8,August,17,Wednesday,2,15,10.297600000000001
2016-08-17 16:29:00,2016-08-17 16:50:00,Business,Islamabad,Unknown Location,7.3,OTHER,2016,8,August,17,Wednesday,2,16,11.7457
2016-08-17 16:54:00,2016-08-17 17:00:00,Business,Unknown Location,Unknown Location,5.3,OTHER,2016,8,August,17,Wednesday,2,16,8.5277
2016-08-17 17:05:00,2016-08-17 17:34:00,Business,Unknown Location,Unknown Location,5.5,OTHER,2016,8,August,17,Wednesday,2,17,8.849499999999999
2016-08-17 18:38:00,2016-08-17 18:57:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,2016,8,August,17,Wednesday,2,18,12.3893
2016-08-18 18:40:00,2016-08-18 19:07:00,Business,Unknown Location,Unknown Location,7.6,Temporary Site,2016,8,August,18,Thursday,3,18,12.228399999999999
2016-08-19 08:24:00,2016-08-19 08:45:00,Business,Unknown Location,Noorpur Shahan,7.6,OTHER,2016,8,August,19,Friday,4,8,12.228399999999999
2016-08-19 08:54:00,2016-08-19 09:07:00,Business,Noorpur Shahan,Islamabad,3.3,OTHER,2016,8,August,19,Friday,4,8,5.309699999999999
2016-08-19 09:27:00,2016-08-19 09:47:00,Business,Islamabad,R?walpindi,6.5,OTHER,2016,8,August,19,Friday,4,9,10.4585
2016-08-19 10:57:00,2016-08-19 11:06:00,Business,R?walpindi,Unknown Location,2.0,OTHER,2016,8,August,19,Friday,4,10,3.218
2016-08-19 12:07:00,2016-08-19 12:24:00,Business,Unknown Location,Islamabad,5.7,OTHER,2016,8,August,19,Friday,4,12,9.1713
2016-08-19 15:51:00,2016-08-19 16:06:00,Business,Islamabad,Islamabad,3.2,OTHER,2016,8,August,19,Friday,4,15,5.1488000000000005
2016-08-19 17:12:00,2016-08-19 17:52:00,Business,Islamabad,Unknown Location,12.5,OTHER,2016,8,August,19,Friday,4,17,20.1125
2016-08-21 10:00:00,2016-08-21 10:29:00,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,2016,8,August,21,Sunday,6,10,12.228399999999999
2016-08-21 14:05:00,2016-08-21 14:34:00,Business,Unknown Location,Unknown Location,7.7,OTHER,2016,8,August,21,Sunday,6,14,12.3893
2016-08-21 16:30:00,2016-08-21 17:02:00,Business,Unknown Location,Islamabad,12.2,OTHER,2016,8,August,21,Sunday,6,16,19.6298
2016-08-21 18:10:00,2016-08-21 18:17:00,Business,Islamabad,Islamabad,1.4,OTHER,2016,8,August,21,Sunday,6,18,2.2525999999999997
2016-08-21 18:48:00,2016-08-21 19:24:00,Business,Islamabad,Unknown Location,20.2,OTHER,2016,8,August,21,Sunday,6,18,32.501799999999996
2016-08-22 10:00:00,2016-08-22 10:44:00,Business,Unknown Location,Islamabad,9.8,OTHER,2016,8,August,22,Monday,0,10,15.7682
2016-08-22 11:07:00,2016-08-22 11:23:00,Business,Islamabad,Unknown Location,6.3,OTHER,2016,8,August,22,Monday,0,11,10.1367
2016-08-22 12:36:00,2016-08-22 12:49:00,Business,Unknown Location,Islamabad,4.9,OTHER,2016,8,August,22,Monday,0,12,7.8841
2016-08-22 13:02:00,2016-08-22 13:11:00,Business,Islamabad,Islamabad,1.5,OTHER,2016,8,August,22,Monday,0,13,2.4135
2016-08-22 14:07:00,2016-08-22 14:31:00,Business,Islamabad,Unknown Location,10.9,OTHER,2016,8,August,22,Monday,0,14,17.5381
2016-08-22 15:14:00,2016-08-22 15:49:00,Business,Unknown Location,Unknown Location,19.0,OTHER,2016,8,August,22,Monday,0,15,30.570999999999998
2016-08-22 15:59:00,2016-08-22 17:16:00,Business,Unknown Location,Unknown Location,19.0,OTHER,2016,8,August,22,Monday,0,15,30.570999999999998
2016-08-22 19:58:00,2016-08-22 20:50:00,Business,Unknown Location,R?walpindi,7.9,OTHER,2016,8,August,22,Monday,0,19,12.7111
2016-08-22 20:53:00,2016-08-22 21:31:00,Business,R?walpindi,R?walpindi,4.1,OTHER,2016,8,August,22,Monday,0,20,6.5969
2016-08-22 22:31:00,2016-08-22 23:00:00,Business,R?walpindi,Unknown Location,18.7,OTHER,2016,8,August,22,Monday,0,22,30.0883
2016-08-23 08:10:00,2016-08-23 08:25:00,Business,Unknown Location,Noorpur Shahan,8.7,OTHER,2016,8,August,23,Tuesday,1,8,13.998299999999999
2016-08-23 09:35:00,2016-08-23 10:09:00,Business,Noorpur Shahan,Unknown Location,7.5,OTHER,2016,8,August,23,Tuesday,1,9,12.067499999999999
2016-08-23 12:59:00,2016-08-23 13:15:00,Business,Unknown Location,Noorpur Shahan,7.7,OTHER,2016,8,August,23,Tuesday,1,12,12.3893
2016-08-23 13:19:00,2016-08-23 13:30:00,Business,Noorpur Shahan,Islamabad,4.4,OTHER,2016,8,August,23,Tuesday,1,13,7.0796
2016-08-23 13:49:00,2016-08-23 14:04:00,Business,Islamabad,Unknown Location,5.0,OTHER,2016,8,August,23,Tuesday,1,13,8.045
2016-08-23 15:07:00,2016-08-23 15:12:00,Business,Unknown Location,Unknown Location,1.9,OTHER,2016,8,August,23,Tuesday,1,15,3.0570999999999997
2016-08-23 15:15:00,2016-08-23 17:16:00,Business,Unknown Location,Unknown Location,7.9,OTHER,2016,8,August,23,Tuesday,1,15,12.7111
2016-08-23 17:42:00,2016-08-23 18:31:00,Business,Unknown Location,Unknown Location,17.7,OTHER,2016,8,August,23,Tuesday,1,17,28.4793
2016-08-24 12:05:00,2016-08-24 12:56:00,Business,Unknown Location,Unknown Location,25.2,OTHER,2016,8,August,24,Wednesday,2,12,40.5468
2016-08-24 13:01:00,2016-08-24 15:25:00,Business,Unknown Location,Unknown Location,96.2,OTHER,2016,8,August,24,Wednesday,2,13,154.7858
2016-08-25 15:17:00,2016-08-25 16:22:00,Business,Unknown Location,Unknown Location,35.0,OTHER,2016,8,August,25,Thursday,3,15,56.315
2016-08-25 16:36:00,2016-08-25 16:56:00,Business,Unknown Location,Unknown Location,5.5,OTHER,2016,8,August,25,Thursday,3,16,8.849499999999999
2016-08-25 17:19:00,2016-08-25 19:20:00,Business,Unknown Location,Unknown Location,50.4,OTHER,2016,8,August,25,Thursday,3,17,81.0936
2016-08-25 19:25:00,2016-08-25 19:57:00,Business,Unknown Location,Lahore,9.2,OTHER,2016,8,August,25,Thursday,3,19,14.8028
2016-08-25 22:58:00,2016-08-25 23:16:00,Business,Lahore,Unknown Location,7.3,OTHER,2016,8,August,25,Thursday,3,22,11.7457
2016-08-26 09:06:00,2016-08-26 09:20:00,Business,Unknown Location,Unknown Location,5.0,OTHER,2016,8,August,26,Friday,4,9,8.045
2016-08-26 11:14:00,2016-08-26 11:26:00,Business,Unknown Location,Unknown Location,3.8,OTHER,2016,8,August,26,Friday,4,11,6.114199999999999
2016-08-26 12:10:00,2016-08-26 12:20:00,Business,Unknown Location,Lahore,3.9,OTHER,2016,8,August,26,Friday,4,12,6.2751
2016-08-26 14:10:00,2016-08-26 14:33:00,Business,Lahore,Lahore,7.4,OTHER,2016,8,August,26,Friday,4,14,11.906600000000001
2016-08-26 15:23:00,2016-08-26 15:35:00,Business,Lahore,Lahore,1.5,OTHER,2016,8,August,26,Friday,4,15,2.4135
2016-08-26 15:59:00,2016-08-26 16:24:00,Business,Lahore,Unknown Location,7.9,OTHER,2016,8,August,26,Friday,4,15,12.7111
2016-08-26 16:55:00,2016-08-26 17:12:00,Business,Unknown Location,Lahore,2.9,OTHER,2016,8,August,26,Friday,4,16,4.6661
2016-08-26 18:42:00,2016-08-26 18:56:00,Business,Lahore,Lahore,3.4,OTHER,2016,8,August,26,Friday,4,18,5.4706
2016-08-26 19:31:00,2016-08-26 19:54:00,Business,Lahore,Lahore,3.8,OTHER,2016,8,August,26,Friday,4,19,6.114199999999999
2016-08-26 20:06:00,2016-08-26 20:16:00,Business,Lahore,Unknown Location,5.9,OTHER,2016,8,August,26,Friday,4,20,9.4931
2016-08-27 09:34:00,2016-08-27 10:11:00,Business,Unknown Location,Lahore,9.6,OTHER,2016,8,August,27,Saturday,5,9,15.446399999999999
2016-08-27 11:47:00,2016-08-27 12:06:00,Business,Lahore,Lahore,7.0,OTHER,2016,8,August,27,Saturday,5,11,11.263
2016-08-27 12:12:00,2016-08-27 12:17:00,Business,Lahore,Lahore,0.9,OTHER,2016,8,August,27,Saturday,5,12,1.4481
2016-08-27 14:01:00,2016-08-27 15:44:00,Business,Lahore,Unknown Location,86.6,OTHER,2016,8,August,27,Saturday,5,14,139.33939999999998
2016-08-27 16:15:00,2016-08-27 19:13:00,Business,Unknown Location,Unknown Location,156.9,OTHER,2016,8,August,27,Saturday,5,16,252.4521
2016-08-28 09:57:00,2016-08-28 10:18:00,Business,Unknown Location,Noorpur Shahan,10.1,OTHER,2016,8,August,28,Sunday,6,9,16.250899999999998
2016-08-28 16:39:00,2016-08-28 16:55:00,Business,Noorpur Shahan,Islamabad,6.2,OTHER,2016,8,August,28,Sunday,6,16,9.9758
2016-08-28 17:37:00,2016-08-28 17:55:00,Business,Islamabad,Islamabad,5.3,OTHER,2016,8,August,28,Sunday,6,17,8.5277
2016-08-28 21:15:00,2016-08-28 21:59:00,Business,Islamabad,Unknown Location,12.1,OTHER,2016,8,August,28,Sunday,6,21,19.468899999999998
2016-08-29 12:02:00,2016-08-29 12:31:00,Business,Unknown Location,Islamabad,10.8,OTHER,2016,8,August,29,Monday,0,12,17.377200000000002
2016-08-29 13:38:00,2016-08-29 13:48:00,Business,Islamabad,Islamabad,4.3,OTHER,2016,8,August,29,Monday,0,13,6.918699999999999
2016-08-29 14:31:00,2016-08-29 14:41:00,Business,Islamabad,Islamabad,2.5,OTHER,2016,8,August,29,Monday,0,14,4.0225
2016-08-29 14:49:00,2016-08-29 15:04:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,2016,8,August,29,Monday,0,14,9.1713
2016-08-29 15:49:00,2016-08-29 15:59:00,Business,Unknown Location,Islamabad,2.8,OTHER,2016,8,August,29,Monday,0,15,4.505199999999999
2016-08-29 16:06:00,2016-08-29 16:21:00,Business,Islamabad,Unknown Location,4.0,OTHER,2016,8,August,29,Monday,0,16,6.436
